created_at,full_text,year
2021-12-22,3 Orang Jadi Tersangka Keributan di Kantor Ekspedisi di Jakarta Timur https://t.co/j5cYVRDotO,2021
2021-12-27,@schfess Pas putih biru ada kakel yang disukain banyak orang. Selain ganteng w nggak tau sih karena apa. Putih muka asia timur kayak calon idol gitulah. Sampe ada adkel yang dilabrak gara2 bikin blog ttg kakel itu. Ih yaampun lucu banget dah,2021
2021-12-30,@DiosUneSusHijos Aleluya aleluya aleluya,2021
2021-12-23,Kepolisian Barito Timur Perketat Pengawasan Lalu Lintas Orang Guna Tekan Penularan Covid-19 https://t.co/TW5tuuPYAk,2021
2021-10-07,Sepanjang film sempat mikir ini cowok mirip siapa ya kaya pernah liat. Dan baru ngeh ini orang mirip bgt kaya mas mas teman kantorku yg waktu itu berantem sama pacarnya hahaha. Rahang rahang orang batak hahaha. Tegas. Mirip bgt sumpah. https://t.co/wQp8PGwEvU,2021
2021-12-28,l'autre negro ya ndaku ptn,2021
2021-12-29,Kenapa ya? Pemikiran orang jawa timur berbeda dengan pemikiran orang Daerah Istimewa Yogyakarta,2021
2021-08-15,@HAIKYUUFESS iwaizumi kyoutani ushijima aone vibes nya kaya orang batak soalnya tegas gitu,2021
2021-07-17,Dia kalau gak salah org batak ya marga apa waktu itu gue lihat di FYP kaya sesama orang bermarga kadang gue ngerasa sedih banget dia masih aja di ejek. Padahal konten dia lebih menghibur. :&lt;,2021
2021-12-28,@it9WICE @JYPETWICE Negro uwu OUR SUNSHINE SANA #BloomingSANAday #샤샤공주_생일축하해 @JYPETWICE,2021
2021-07-16,Takut kalo denger orang Batak ngomong tuh nadanya tinggi kaya marah-marah,2021
2021-12-26,@GejayanCalling @JessicaTwn86 Bossnya cuman berani sma baliho..sama yg jelas2 bersenjata di ujung timur indonesia gak berani.. Level perwira nya nabrak orang trus main buang... Level balok merah nya backing cukong menekan rakyat... Rezim ini membawa indonesia kembali ke jaman orba,2021
2021-10-16,Quite funny ya datang semata nak tunjuk dah kawin siap bawak wife sekali. Lepas tu tanya Shuhada ada ke tak dekat rumah. Susah betul orang batak ni yee tak habis2 nak tunjuk kaya nak suruh aku menyesal sebab tak pilih dia. Bolok sungguh perangai,2021
2021-12-28,pokoknya timur terbaik dah lahir di kampung melayu sekola duren sawit tinggal di pondok kelapa ampe umur 24 anteng bet gua. tapi paling salut daerah cipayung-cilangkap kok orang sana bisa tahan dah tinggal didaerah yg bnyak tentara2an,2021
2021-12-24,Sama lah . Orang ingat aku orang sarawak . Bila aku kata aku asal terengganu . Ternganga mulut . Tak bunyi macam orang timur pon . Habis tu nak suruh aku usung penyu ke atas belakang ke woi . Penyu gigit keropok lekor,2021
2021-02-25,Katanya muka gua kaya orang padang batak gitu dan kaya gini ga cuma 1/2x tapi sering terjadi https://t.co/zjEdUatJgq,2021
2021-06-17,@Sunda_Fess nonton pas band slank kotak danilla dua kali tuluy weh bara suara 3 kali rindu kata kontol dari cici,2021
2021-12-26,@KartunisGandum Orang Pantai Timur dah biasa,2021
2021-09-01,@dearnixie @chich0late kalian berdua kalo kata org sunda nih ya mulutna kudu diwewelan kontol,2021
2021-08-04,kata orang-orang aku kaya orang batak.,2021
2021-12-29,Negro hermoso lukaku,2021
2021-11-21,@mahaersa beneran kaya orang batak?,2021
2021-05-15,true sih.. keluarga aku orang batak yang cewenya lebih attractive dan wow gitu diliat DIBANDING orang cowo :O kaya ratu gitu,2021
2021-12-29,Ahahahahahaah,2021
2021-07-30,@convomfs kehed tuh kontol.. dalam bahasa sunda,2021
2021-09-26,Tadi kan abis manggil suster grgr infusannya ga jalan trs dibenerin sama susternya trs pergi lqh susternya. Abis itu bou gue nyeletuk ko ga ramah ya orang batak kayanya w kaya???!!! pdhl kita jg batak,2021
2021-12-28,Selain klitih gue rasa orang2 indonesia timur yang ada di jogja juga harus dipantau deh bukannya apa gue dan beberapa orang di jogja sering bgt ngeliat orang timur yang gabener dan meresahkan mahasiswa yang ada di yogya. #YogyaTidakAman,2021
2021-12-22,Kami turut berduka cita yang sedalam-dalamnya atas letusan Gunung Semeru di Jawa Timur pada 4 Desember 2021 yang mengakibatkan 50 orang meninggal dunia dan 10.400 orang mengungsi per 21 Desember 2021 (BNPB). https://t.co/7xDHSwT4O1,2021
2021-12-26,@izskkyy @ardito_oviano17 orang orang lagi pada jauh yee wkwk,2021
2021-04-30,Tar lagi juga bakal ada karangan bunga buat lu @Dennysiregar7 tunggu aja hahaaa.. Btw dari sekian banyak orang batak yang gw kenal mentalnya kagak kaya lu begini lae buat malu orang batak lu dasar Mokondo lu pecundang!!,2021
2021-03-18,@Indokey @BahagiaSuer @jenotahu @Penguinchicken9 @subtanyarl Maaf ikut jb muka nonmuslim menurutku kaya tegas gitu kaya muka orang batak terus yang sipit. mungkin karena batak ambon chinese tuh rata-rata non muslim jadi kalau lihat muka gitu kek jadi muka non muslim dan sisanya yg punya muka itu kek muka islam.,2021
2021-04-26,@eunyooncha IH sama kaya temenkuuu dia bilang raki mukanya kaya orang batak,2021
2021-12-24,Rekomendasi Kampus Katolik Terbaik di Jawa Timur Pilihan Orang Tua https://t.co/xVFwgtj3et https://t.co/ohcP7THbzy,2021
2021-06-30,@starfess choi soo young juga mukanya kaya orang batak ga si,2021
2021-05-08,Perangai flex ni sbnarnya orang baru jadi kaya so dia batak jakun sikit asyik show off. Orang yg memang kaya sejak azali tak buat gini mat. Perangai low class.,2021
2021-12-30,@zotukun @leya_rana Le negro is3ami hamiid,2021
2021-12-28,Erima GmbH 933001 Camiseta Infantil Negro 140 ... Antes: -0 01€ Ahora: 18 02€ (-180300%) https://t.co/ItyeZfL0il,2021
2021-12-22,Jawa Timur menghadirkan keindahan laut seperti di Raja Ampat Papua. Gak perlu jauh2 cukup ke Gili Labak Madura harga mulai 350Rb /orang,2021
2021-06-20,@bulbulkun Muka kamu imut bgt soalnya org sunda kan dikenal mukamya imut imut putih gitu.. Kalau jawa dia rahangnya agak tegas tp ga setegas orang batak mukanya org jawa jg keliatan lebih oriental gt kaya muka muka orang bali tp ga bali.. gimana ya..,2021
2021-12-28,ke hermosa musika,2021
2021-11-23,@rosemarywars @dauddarmaa @txtdrpemerintah kontol kieu oranh sunda teh,2021
2021-12-24,Kemudian kasus COVID-19 tertinggi keempat dan kelima adalah di Jawa Timur dengan jumlah kumulatif 399.921 serta Kalimantan Timur 158.314 orang. #DisiplinProkesNataru https://t.co/pmMEgYqmBw,2021
2021-12-27,@FaktaSepakbola Anak muda ama orang tua beda gaya,2021
2021-05-19,From dating Chandra the manipulate mansplain malewife guy to dating Johnny si anak tunggal kaya raya mapan cakep ganteng orang batak https://t.co/yqW2YVratB,2021
2021-07-30,cipuy tuh tipe orang yang ngomong kontol kalo dia udah mau meledak doang kalo marah biasa dia misuhny pake basa sunda,2021
2021-12-21,Ditemukan Orang Terlantar bernama : Abdul Rahman Usia 64 thn Mengaku Tinggal di:Jln.Raya bogor Asrama Seni Depan pabrik Indomil Kel.Pekayon Kec.Pasar Rebo Jakarta Timur.Nama Saudara:Suwartini&amp;Markasim. Saat ini Berada di PSBI BD2 Cipayung Jakarta Timur. Hub 085715331014 ( wendy ) https://t.co/TWWcCI0D0P,2021
2021-12-29,Pihak meteorologi telah mengeluarkan kenyataan negeri pantai timur akan mengalami banjir. Tapi dimanakah SMS daripada @MKNJPM atau GOV untuk alert orang ramai?,2021
2021-12-31,@godvind10 danza kuduro negro mate - Micro TDH,2021
2021-12-25,@electone_rings @SlevinSojiro @dimas_skeptis @yunartowijaya Lah kan gw bilang di awal kl orang barat ngatain timur tengah mah wajar pantes banget negara mereka jelas maju dan ga ada yg bantah. Lah sedangkan lo? Mau pamer apa lo sama negara teluk? Diketawain ma mereka.,2021
2021-12-29,@Ayrtoon22 Buenaaaa santuk,2021
2021-12-21,Aksi penyerangan dan penganiayaan terhadap pekerja di kantor jasa ekspedisi terjadi di Jalan Pondok Kelapa Kecamatan Duren Sawit Jakarta Timur. Sejumlah pekerja di perusahaan jasa ekspresi yang tengah berkerja tiba-tiba dikeroyok sekumpulan orang. https://t.co/90g8HsBO1j https://t.co/hexaKIvhr9,2021
2021-11-08,@JENNIEClBUBUR astaghfirullah ra lokal bener ini beneran kaya orang batak asli,2021
2021-12-21,@bloodycotten orang timur tuh yang mana anjir,2021
2021-12-25,@idextratime Orang Islam Indonesia itu terlalu tabu menurut saya.. kalian gak tau org-org di timur tengah sana. Contoh nyata orang muslim Palestina juga ikut merayakan natal.. coba tanya pak Bambang nursena kalo gak percaya. Namanya juga keberagaman hidup beragama..,2021
2021-12-29,Ati negro cat? Wah https://t.co/cwLvqhdV22,2021
2021-12-25,@wencod Itu biawak. Suka buka celah genteng,2021
2021-12-31,@https_brends JAKAKAAKAK BRENDA,2021
2021-06-11,Sengaja gue setel lagu sunda di rumah biar temen gue orang batak minang kaltim kendari cilacap ngerasa lagi kaya di rumah makan sunda,2021
2021-12-29,@DiosUneSusHijos Aleluya aleluya aleluya,2021
2021-12-26,@AntiKhilahFuck Coach Shin Tae Yong sptnya sdh mulai terbiasa dgn adat timur Salah satu Contoh menghormati orang yg telah membimbingnya https://t.co/B8AnygolsZ,2021
2021-12-10,Pengen di sepoooong kontol akoh,2021
2021-06-03,penasaran Tuhan siapin siapa ya? orangnya kaya gimana ya? beneran orang Batak bukan ya? selama ini kami udah kenal ato one day bertemu ya?,2021
2021-12-25,@ko2w Waktu TK pernah jadi orang majus dari Timur.,2021
2021-12-20,@klngtts Pas acara tahunan orang Batak dari mamah aku ikut. Terus kaya ada tamu spesial katanya. Pas tamunya masuk lumayan rame trs pakaian anaknya mencolok. Trs anaknya yg jadi bintang tamu spesialnya. Eh ternyata itu adenya Bastian baru tau ternyata keluarga Bastian dtg dong wkwk,2021
2021-12-02,@octoriaz Saya juga punya Teman kalau ketemu suka bilang : Kirik Asu Telek Lonte Bangke . Apalagi kalau Manggil suka ada kata: Kontol Badjingan Anjing Tai Babi Bangsat Matamu . Padahal bukan Orang Sunda Loch...,2021
2021-12-28,@ginikansan dlm konteks Indonesia sgt beda san. dr perspektif historis agama dan tuhan udh jd motor laku orang nusantara. scr teoritis pancasila sarat nilai luhur agama beda dgn negara timur tengah demokrasi barat maupun sekuler turki. utk bpupki-ppki baca lg sejarahnya san.,2021
2021-11-27,@crashtycrab SI KONTOL PANJANG SItuasi KONdisi TOLeransi PANtauan JANGkauan,2021
2021-12-25,orang Pantai timur jenis redho,2021
2021-08-12,menurut kalian aku orang manaa?? bukan tinggalnya tapi terlihat kaya orang apa (misalnya orang batak sunda jawa),2021
2021-12-22,@akujejeya @SiskaAdriana1 Orang aneh,2021
2021-04-18,@Delulu70596312 But still kalimat lo kaya nyama-ratain semua orang batak gue yang bukan batak aja ga nyaman cuy bacanya,2021
2021-12-29,@crff07 jae bb,2021
2021-12-29,@mariuvidal Nah! Si?,2021
2021-12-23,@manusia_jawa_1 Oh iyaa sih bener mereka emang lebih antusias keknya kalo sama produk dalam negeri (?) keknya ga movie aja ya musik juga gtt orang Asia Timur memang kurleb begitu wkwkwk kek kalo konser orang western di sana tu ga sebesar musisi/idol lokalnya,2021
2021-12-27,Jawa Timur menghadirkan keindahan laut seperti di Raja Ampat Papua. Gak perlu jauh2 cukup ke Gili Labak Madura harga mulai 350Rb /orang,2021
2021-12-27,@FerdinandHaean3 .. .,2021
2021-04-17,@Sunda_Fess Bacot kontol,2021
2021-12-28,@desiredpark Orang seoul timur solo boleh ga?,2021
2021-08-11,kata nya orang Batak tuh kebanyakan di jurusan hukum karena di suruh ortu tapi bapak ku kok beda ya. dia malah ga kasih aneh emang. tp maaf ya kakak kakak ku kalian kurang beruntung. maka nya jadi anak sholehot kaya aku dong,2021
2021-12-31,@KaryuuNoLore Wapisima https://t.co/MhzAjKLz1c,2021
2021-12-30,The famous kuih negro in Kuala Krai https://t.co/qv589LLgXv,2021
2021-12-26,@XHerofess Ganteng mukanya kaya orang batak/padang,2021
2021-08-21,@mirlamiyan BENER kulit aku kalau zoom putih kaya East Asian Tapi kalo foto beuh orang batak asli,2021
2021-04-15,@Sunda_Fess Yang ga bener mah pernah hisap kontol laki orang goblok,2021
2021-02-20,@dvlsss_ ini evan yaa gais asik orgnya gak kaya si nino boring abis,2021
2021-12-28,Njg lo kalo ngomong sama orang batak mungkin bakal sakit hati tiap hari ngomong sama org jawa timur bakal mewek tiap hari kalo cuman karena logat dan bahasa lo bilang gue kasar gak sopan.,2021
2021-12-29,fack tu cintura,2021
2021-08-22,@Sunda_Fess kontol simeut,2021
2021-12-28,Info Polri Yuk Simak Perbedaan Karantina dan Isolasi! Karantina merupakan kegiatan memisahkan seseorang yang belum pasti COVID-19 baik kontak erat atau riwayat bepergian (luar negeri) dari lingkungannya. Sedangkan isolasi merupakan kegiatan memisahkan orang terkonfirmasi https://t.co/CZtaz9ybDB,2021
2021-05-14,lah orang batak ada yang bego juga kirain pinter semua kaya Hotman Paris,2021
2021-12-22,Untuk indonesia bagian timur malah kadang masi memakai kek gitu :) dan masi awam apa itu cv ATS atau cv yang dibuat kek canva pun hanya beberapa orang yang pakai.,2021
2021-03-31,Kalo orang batak yang lahir di kota mah selow kalo ngomong beda cerita yang dateng dari perantauan ngomong pelan aja nge gass kaya nge bentak gitu haha,2021
2021-12-27,Orang Asli Bateq Syukur Banjir Tak Seteruk 2014 https://t.co/FPTO78p9Gj,2021
2021-12-26,@AntiKhilahFuck Adat timur tuh barbar di kolom komentar orang asing. Norak.,2021
2021-12-29,@michel_0184 Michelangelo Negro,2021
2021-12-24,70 Mobil Membawa 170 Orang https://t.co/7Z0FePgCXg,2021
2021-05-18,@banjarbase yaa km hdk jawaban kyp? bawaan pribadi nya dgn asal daerahnya kaitu kh? tapi lah tp hdk suku apa aja daerah mana aja dgn ciri khas sikap dn perilaku ttp ja tiap2 org tu beda mngkin yg km mksud kaya orang batak yg bawaannya lugas tegas kaitu kh? atau org keraton yg lemah lembut?,2021
2021-12-22,Orang yang masih terganggu dengan hinaan dan pujian manusia dia masih hamba amatiran Gus Dur https://t.co/m6T7F1265N,2021
2021-12-24,Kalau ini gagal jugs..maknanya cerita space exploration still omputih yang pegang...masih bukan jiwa orang Timur lagi.. Hence..For The Benefit Of All #TheSilentSea https://t.co/OI7TggFFZW,2021
2021-07-19,baji kaya orang batak anjir kalo diliat²,2021
2021-12-29,@dkamrl Ya literalis begitulah. Mereka mahu orang amal versi agama yang mereka faham saja. Tutup minda dengan keilmuan daripada luar. Jalan terus saja Adieka. Tidak patutnya ada binari Timur vs Barat; Islam vs bukan Islam. Kita belajar mengambil apa yang baik daripadanya untuk kebaikan.,2021
2021-12-28,@kbe0mk Kaya kun kondangan orang batak,2021
2021-12-24,Densus 88 Antiteror Polri Tangkap 3 Tersangka Terorisme di Kotawaringin Timur Tim Densus 88 Antiteror Polri telah mengamankan tiga orang tersangka teroris di Kabupaten Kotawaringin Timur Provinsi Kalimantan Tengah. Ketiganya merupakan anggota teroris jaringan Jamaah Ansharut https://t.co/uNmW2lw5ZN,2021
2021-12-25,Tim Densus 88 Antiteror Polri telah mengamankan tiga orang tersangka teroris di Kabupaten Kotawaringin Timur Provinsi Kalimantan Tengah. https://t.co/fC2wNZfJ1T,2021
2021-09-30,Apalagi kalau telponan sama client yang batak buset beneran kaya ngajak berantem. Padahal doi orang jawa tengah yang kalau ngomong dirumah alus banget.,2021
2021-09-18,lee soman kaya tetangga gua orang batak marganya tampubolon https://t.co/dEXPDY11Z5,2021
2021-09-19,@piririwon gak gak gak mungkin orang kaya gitu orang korea. lu kalo mau boongin gw ga gini ven. TAPI EMANG WONPIL ORANG BATAK??,2021
2021-12-21,Sekelompok orang menggeruduk kantor ekspedisi di Pondok Kelapa Jakarta Timur. Mereka memukuli dan menganiaya karyawan yang tengah bekerja. Aksi ini terekam kamera pengawas CCTV. https://t.co/74sMemh6Z9,2021
2021-12-28,@rhismanasita Ayo ngeterke rhisma ning tw mesakke lho @negro_manis,2021
2021-12-22,2014 dulu masa berniaga dapat juga lah aku buat collection beli barang keperluan untuk bagi ke pusat sebelum dihantar ke mangsa banjir pantai timur dulu. Ni kerja dengan orang payah betul nak buat benda sama. Nasib baik esok last day harap sempat lah.,2021
2021-12-24,Lirik Lagu Janji Manis Kugiran Masdo yang Viral di TikTok: Benar Kata Orang Dahulu Kasih Jangan Keterlaluan https://t.co/sS5VTjyEJC #beritaterkini #infoterkini #jawatimur,2021
2021-12-29,@penjelajah749 @ainurohman Masuk final udah biasa. Yg belum biasa adalah menang di final,2021
2021-06-19,@telordadawr KATA NYOKAP GUE WONPIL KAYA ORANG BATAK BLASTERAN,2021
2021-12-29,X-Factor season ini orang timur banyak bermunculan. Bagus2 pulak,2021
2021-09-24,@_pinaprtca Mbak saya juga jualan di pasar Di depan saya orang batak jualan kantong plastik merantau dari Sumut pelosok jualannya juga cuma senin-sabtu cuma sampe jam 12 siang anak 1 motornya gonta ganti. Emang udah kaya di kampungnya. Itu privilej di pasar mbak,2021
2021-12-23,@Munir_Timur @aniesbaswedan Kek orang Tetelo,2021
2021-03-04,@kafeinxxx @Sunda_Fess Cek umi ulah kuntal kontol,2021
2021-02-04,beneran kaya orang batak https://t.co/4Hi3v26wix,2021
2021-07-07,orang miskin baru kaya macam ni ah batak errrr fuck you seriously,2021
2021-05-16,@Sunda_Fess Iya siap aka ku kontol perasaanku,2021
2021-02-08,profile picture aku kaya orang batak panggil aku victoria siagian,2021
2021-12-26,Malah tsunami merentas sejauh 5 000 batu &amp; sampai ke pantai timur Afrika - 10 maut di Tanzania 3 di Seychelles &amp; 1 di Kenya. Malah 2 orang turut terkorban di Afrika Selatan tempat terjauh dari titik gempa yang menerima kesannya. #PeristiwaHariIni,2021
2021-08-23,@FerdinandHaean3 @yana_udiyatna Yang Toloollll kader2 @PDemokrat anak buah @AgusYudhoyono yg org BATAK DISANA DIEM AJA... kaya si @jansen_jsp ....kolega di @PDemokrat ngelecehin marga leluhur dia mingkem aja.....hina banget hidup lo sebagai org BATAK,2021
2021-12-29,@sivikhe @traccyyt Ebu mwambie toa kutu kutu @traccyyt,2021
2021-02-14,@subtanyarl galak sampe di kira orang batak karna wajah nya sangar tapi asli nya lembut kok kaya yupi,2021
2021-02-26,mapel basa sunda kek kontol,2021
2021-12-22,@musniumar Mantap.. https://t.co/bGiFNf6X4O,2021
2021-12-22,https://t.co/3xeWOpbCxT yang ini sih paling menarik selama ini judgmintil ke orang barat kalo bikin nasi aneh2 padahal nasi juga udah terinsepsi ke kultur lain selain asia timur dan nyuci beras jadi hal yang memang gak perlu,2021
2021-02-02,kenapa si suaraku gabagus kaya orang batak pada umumnya,2021
2021-12-28,@Kikiiziita @IamCarolinita Hahahahahahahahaaha,2021
2021-12-28,@sofia_fullana tmb digo,2021
2021-09-30,@coldxsam eh beneran loh kaya orang batak,2021
2021-01-03,@urnextfriend Papi ku bukan orang batak tp kalo nelfon suaranya gede bgt kaya orang batak,2021
2021-05-06,@Sunda_Fess Kontol,2021
2021-02-06,Dekat kebun sana ada Orang Batak yang kaya beli kebun 6 hektar. Gak ada akses jalan. Trus dia beli lahan untuk dijadikan jalan.,2021
2021-07-05,@awrianagrande__ @Sunda_Fess Kontol anying etamah,2021
2021-06-28,@_matchocoblue yang bikin bingung tuh emang muka Kristen kaya gimana sih apa muka aku kaya orang batak atau apa..,2021
2021-12-24,@idhamzaharudie U wont have meeting everyday everynight for a long period of time. And it still harmful sebab tu orang normalised kan work life balance family first etc. Tapi tu lah kita pandang ke timur celebrate orang kerja keras lewat sampai terkesan pada family malah diri sendiri.,2021
2021-07-09,@jjkxpjs ternyata orang batak bhahaha pantes aja kaya kasar gitu kedengerannya,2021
2021-12-30,@negro_kenyan @kiambu_iconic @21kevoh @Absalomjuma_254 Venye umemuuliza joh kuma ni ngapi oye,2021
2021-12-26,PLR Maumere Bagi Kado Natal Pada Para Janda dan Orang Kecil https://t.co/fURXs2N9Wg,2021
2021-12-29,Pelo negro? siiii,2021
2021-12-29,@___jairob Que rapa su mai,2021
2021-12-26,Me: Tak suka orang pantai timur Also me: Suka nasi kerabu laksam,2021
2021-12-22,@501Awani Analisis BATIK: PM perlu mendedahkan berapa orang menteri sebenarnya tengah bercuti gembira di luar negeri. Setahu saya ada dua ekor di tengah timur.,2021
2021-12-27,Luhut Sesalkan Pasien Omicron Kabur dari RSDC Wisma Atlet Kemayoran Pasien Covid 19 Bertambah Jadi 62 Orang https://t.co/8Z1KsGFCWC #beritaterkini #infoterkini #jawatimur,2021
2021-12-29,Poli-Bandi,2021
2021-12-22,@brgsjks Nak turap jalan pun kena tunggu orang mati dulu baru ada actionkalau belah pantai timur ni nk turap pantai sbb terhakis pun buat time musim monsoon anepaku bengong nep,2021
2021-11-06,@xidepix kamu kalo ngewe pake basa sunda? ngga lah kirain ah iya a... bener kayak gitu.. ahhh terus a.. di sana a.. (hit the spot) jijik wkwkw kayak di kampung malem2 di saung iya dede mau kontol aa? WKWKWKWKWK kira2 gitu,2021
2021-12-30,Operaron a Yojk el jaguar negro del ZooMAT https://t.co/aPlYbemJKf,2021
2021-12-24,@shahgegar @isseyfazlisham &amp; @EMardzuki tak sabar nak jumpa 10 orang pemenang bertuah berserta pasangan untuk makan malam istitmewa bersama kami! Pastikan anda datang pada tarikh dan masa berikut. Anda dan pasangan wajib lengkap 2 dos vaksinasi COVID-19 okay! #MakanMalamGEGAR https://t.co/8NZ7BK0zPl,2021
2021-12-25,Mau melakukan aktivitas air ekstrim Anda perlu mencoba keseruan #rafting #tubing di Jawa Timur harga mulai 500Rb /orang || Climax Adventure,2021
2021-04-05,/wst diliat liat muka Camila Cabello kaya orang Batak yak.,2021
2021-12-29,@tjhinfar @Nirmala_2205 #TimnasPastiJuara,2021
2021-07-12,Coba kalau bahasa Sunda Memek sia meuni ngecembeng kieu euy memek saha ieu? Nu aing heeuh? Coba atuh ngangkang heula diasupan ku kontol badag daek heeuh? jametie :'(,2021
2021-03-15,KONTOL JAM PERTAMA B SUNDA,2021
2021-12-26,@panditfootball katanya berbau rasis ada yang teriak beruk beruk dari tribun singapore dan orang indo timur langsung otomatis emosi. Cmiiw,2021
2021-06-24,JAEMIN KO LO KAYA ORANG BATAK https://t.co/S2hSVDGMEq,2021
2021-12-31,Manden foto-pernil,2021
2021-12-28,Shqhahahqhahaahahahahahahahahahahahah,2021
2021-12-28,@fflufyberries @decluttermoment Siapa?,2021
2021-12-26,@levii995 Kakek nya orang Jawa timur ngab,2021
2021-12-27,@heyimcia @yozariam eh eh eh sedikit ceritaa.papah ku ni orang jawa timur beliau pas itu ada kerjaan di subang lagi bertamu gitu pas mau pergi sama org itu papah ku disuruh eta di cokot sandalna bawa ka dieu kurleb gtu trs papahku bingung masa sendalnya disuruh di gigit?,2021
2021-12-27,@VIVAcoid Sebagai orang timur hargai lah lawan .. saya juga gak setuju cara dia meluapkan kegembiraan Nya....,2021
2021-12-21,@indostruggles AU kan latahan orang Jawa tengah/timur,2021
2021-12-28,Ini...sama macam aku nk borak pasal 'etnik Siam' dgn kawan aku yg bukan dari negeri utara/pantai timur nenek moyang aku dulu orang Siam tapi tak bermakna dia warganegara Thailand/asal Thailand dia asal sini tapi dia etnik Thai/Siam....sbb tu dia bumiputera,2021
2021-12-20,@joshuasyasya kalo orang batak gabisa kemana-mana apalagi aku suruh mandok hatta (kaya maaf-maafan),2021
2021-12-21,@MUIPusat KAWIN KONTRAK ADALAH PROSTITUSI YANG DIBALUT AGAMA. PELAKUNYA YA ORANG ORANG DARI TIMUR TENGAH YANG BERAGAMA ISLAM.,2021
2021-12-31,@MManjanries ginagawa kase ng di marupok yan HAHAHA charix,2021
2021-12-30,Unju,2021
2021-01-04,Kemaren abis kumpul sama beberapa orang batak acara tahun baruan (emang tradisi gitu mengunjungi rumah kerabat) trus ngomongin tentang orang orang kaya di dunia mulai dari Bill Gates sampe penemu facebook atau iphone trus uda aku bilang gini (cont),2021
2021-05-06,@Jessmoyyy Pantes banyak orang Batak kaya-raya. Udah hold dari dulu.,2021
2021-12-22,@immazzzz Weekend ni katanya Angin Monsoon Timur Laut pulak. Jaga jaga orang pantai timur.,2021
2021-05-01,Benerann lo kaya om batak mau ke acara martupol orang https://t.co/mmAEJ8mJ9Y,2021
2021-12-31,lukaku u trippin bruh,2021
2021-02-15,@lolakookie17 buna buna aku mau nanya buna orang batak kan? sama kaya aku buna boru apa? :3,2021
2021-12-29,Ahahahahahahaahqhqq,2021
2021-12-25,comment section setiap vt orang timur : vibe western bgt vibesnya luar negri,2021
2021-12-27,Turunnya ayat 28 dari Surat Al-Kahf disebabkan oleh datangnya beberapa orang terkemuka kepada Rasulullah saw. mereka meminta Rasul untuk memisahkan majelis mereka dari sahabat yang fakir.,2021
2021-07-17,@nctzenbase WKWK tapi iya si johnny mukanya kaya orang batak bgt,2021
2021-05-25,sonu mukanya kaya orang batak yg suka jaga warung,2021
2021-12-29,Nani alipea huyu simu,2021
2021-10-07,yuji kaya orang batak,2021
2021-12-28,Sebenarnya orang ini ialah saudaraku; dia mempunyai 99 ekor kambing betina dan aku punyai seekor sahaja; dalam pada itu dia berkata: Serahkan yang seekor itu kepadaku dan dia telah mengalahkan daku dalam merundingkan perkara itu . 38:23 BUKIT GOLAN SEBAGAI BANDAR DIRAJA TIMUR,2021
2021-12-28,Amanah dan tanggungjawab! Tahniah dan syabas buat lima orang Pegawai TLDM yang menerima kenaikan pangkat hari ini. Majlis pemakaian pangkat telah disempurnakan oleh Panglima Armada Timur di Serambi @MPA_Timur. #NavyNews #Kebanggaan https://t.co/Hk0HHogkYN,2021
2021-08-27,Kalo di budaya orang batak kristen kaya gw mah malah tamu yg memberikan amplop duka. Terus ada istilah mangapuli ini buat ngasih makanan kepada yg berduka datangnya dari keluarga yang semarga/satu punguan.,2021
2021-02-23,Bingung mau terkenal kaya gimana orang batak 1 itu,2021
2021-12-31,@yerownrisk_ mama harper!,2021
2021-12-26,Jawa Timur menghadirkan keindahan laut seperti di Raja Ampat Papua. Gak perlu jauh2 cukup ke Gili Labak Madura harga mulai 350Rb /orang,2021
2021-12-22,@santrisatria @aditya_permanaS @kumparan Berani nulis kayak gini kalau keturunan kyai gimana ? Keturunan presiden gimana ? Keturunan Hamengkubuwono gimana ? Berani juga gak nulis yang sama ? Keturunan terhormat dari barat aja kebanyakan masih tetap diglorifikasi orang timur mau kemakan propaganda meninggalkan tradisi.,2021
2021-07-31,Bacot Keluar Kalian Maen Kita Di Hukum.Kayak Anjing Klpran Kalian Yang Teriak Batak.Kontol Kalian Batak Karo Yang Selamatkan Anak Kalian Yang Dibuat Jadi Anjing.Tak Bayar Hutang Saya Anggap Jadi Anak Anjing Sunda Yang Kubiayai.Anak anjing Sunda Aza Bisa Kubeli Dengan Uangku,2021
2021-12-28,@asieselpunk Wapa.,2021
2021-02-20,@AREAJULID Gak jelas kontol,2021
2021-12-25,@cah__ndeso @Hilmi28 @alialhinduan5 @abubakarsegaf @NovalAssegaf @TofaTofa_id Walisongo itu orang Arab wajah2 timur tengah mancung 2. lah itu orng org mana?,2021
2021-12-30,@negro_kenyan @kiambu_iconic @21kevoh @Absalomjuma_254 Kuma ngapi oye,2021
2021-07-19,Sumpah sih disini wonpil bener² kaya orang batak berasa bisa digapai tp ternyata tidak akan pernah tergapai,2021
2021-08-24,@UdanDanski @Sunda_Fess Aslina ppkm pukimai pukimai kontol memsky mengganggu segala sektor,2021
2021-07-16,beneran kaya orang batak dah sumpah,2021
2021-06-18,Beatles Mania tuh klo ktemu satu sama lain kaya orang batak ketemu yang se marga. Kek.. Mendadak sodara gitu rasanya,2021
2021-12-25,Ah elah referee-nya Indonesia vs Singapore nanti orang Timur Tengah lagi. Nggak ada banget ya wasit Asia Timur sama Australia yang available?,2021
